# 3000 candidates (of 97661 native,tatsama,deshi,tadbhava-tagged words scanned), sorted by loanword-likelihood
# score	word	phoneme	tag	trigger_window
0.3676	খন্ডের	kh o n D e r	native	nDe
0.3676	গুন্ডে	g u n D e	native	nDe
0.3676	গ্রাউন্ডে	gr a u n D e	native	nDe
0.3676	গ্রাউন্ডের	gr a u n D e r	native	nDe
0.3676	তদ্দন্ডে	t o d d o n D e	native	nDe
0.3676	দন্ডমুন্ডের	d o n D O m u n D e r	native	nDe
0.3676	দন্ডে	d o n D e	native	nDe
0.3676	দন্ডের	d o n D e r	native	nDe
0.3676	পাউন্ডে	p a u n D e	native	nDe
0.3676	পাউন্ডের	p a u n D e r	native	nDe
0.3676	পাউন্ডেরও	p a u n D e r	native	nDe
0.3676	পান্ডে	p a n D e	native	nDe
0.3676	পান্ডের	p a n D e r	native	nDe
0.3676	পাশন্ডের	p a sh o n D e r	native	nDe
0.3676	প্রচন্ডের	pr O ch o n D e r	native	nDe
0.3676	প্রাইজবন্ডের	pr a i j b o n D e r	native	nDe
0.3676	প্রানদন্ডের	pr a n d o n D e r	native	nDe
0.3676	ফান্ডে	ph a n D e	native	nDe
0.3676	বন্ডে	b o n D e	native	nDe
0.3676	বরফখন্ডের	b o r o ph kh o n D e r	native	nDe
0.3676	বাড়বকুন্ডে	b a r o b k u n D e	native	nDe
0.3676	বাড়বকুন্ডের	b a r o b k u n D e r	native	nDe
0.3676	বিশ্বব্রহ্মান্ডে	b i sh sh o br o m m a n D e	tatsama	nDe
0.3676	ভুখন্ডে	bh u kh o n D e	native	nDe
0.3676	ভুখন্ডের	bh u kh o n D e r	native	nDe
0.3676	মানদন্ডে	m a n d o n D e	native	nDe
0.3676	মানদন্ডের	m a n d o n D e r	native	nDe
0.3676	মৃত্যুদন্ডে	m ri t t u d o n D e	tatsama	nDe
0.3676	মৃত্যুদন্ডের	m ri t t u d o n D e r	tatsama	nDe
0.3676	মেরুদন্ডে	m e r u d o n D e	native	nDe
0.3676	মেরুদন্ডের	m e r u d o n D e r	native	nDe
0.3676	শিলাখন্ডের	sh i l a kh o n D e r	native	nDe
0.3676	সিতাকুন্ডে	sh i t a k u n D e	native	nDe
0.3676	সিতাকুন্ডের	sh i t a k u n D e r	native	nDe
0.3676	হত্যাকান্ডেও	h O t t a k a n D e O	native	nDe
0.3676	হত্যাকান্ডের	h o t t a k a n D e r	native	nDe
0.3676	হৃদপিন্ডের	r i d p i n D e r	tatsama	nDe
0.3676	হৃৎপিন্ডে	r i t p i n D e	tatsama	nDe
0.3676	হৃৎপিন্ডের	r i t p i n D e r	tatsama	nDe
0.3673	পোর্টফলিও	p O r T ph o l i O	native	rTph
0.3673	পোর্টফোলিও	p O r T ph O l i O	native	rTph
0.3673	পোর্টফোলিওতে	p O r T ph o l i O t e	native	rTph
0.3673	পোর্টফোলিওর	p O r T ph o l i O r	native	rTph
0.3652	চ্যাটা	ch A T a	native	ATa
0.3652	চ্যাটাং	ch A T a ng	native	ATa
0.3652	চ্যাটার্জির	ch A T a r j i r	native	ATa
0.3652	ন্যাটা	n A T a	native	ATa
0.3652	প্যাটার্ন	p A T a r n	native	ATa
0.3652	প্যাটার্নে	p A T a r n e	native	ATa
0.3652	প্যাটার্নের	p A T a r n e r	native	ATa
0.3652	ফ্যাটা	ph A T a	native	ATa
0.3652	ব্যাটাকে	b A T a k e	native	ATa
0.3652	ব্যাটার	b A T a r	native	ATa
0.3652	ব্যাটারা	b A T a r a	native	ATa
0.3652	ব্যাটারে	b A T a r e	native	ATa
0.3652	ব্যাটারের	b A T a r e r	native	ATa
0.3650	ল্যাগের	l A g e r	native	lAg
0.3613	উলটে	u l T e	native	lTe
0.3613	উল্টে	u l T e	native	lTe
0.3613	উল্টেপাল্টে	u l T e p a l T e	native	lTe
0.3613	পালটে	p a l T e	native	lTe
0.3613	পাল্টেছেন	p a l T e chh e n	native	lTe
0.3613	কলটেপা	k o l T e p a	native	lTe
0.3613	পাল্টে	p a l T e	native	lTe
0.3613	পাল্টেছি	p a l T e chh i	native	lTe
0.3613	পাল্টেছে	p a l T e chh e	native	lTe
0.3613	ফটোভোল্টেইক	ph o T O bh O l T e i k	native	lTe
0.3613	ভল্টে	bh O l T e	native	lTe
0.3570	নকআউট	n o k a u T	native	auT
0.3560	আল্টিমেটাম	a l T i m e T a m	native	meT
0.3560	আল্টিমেটামের	a l T i m e T a m e r	native	meT
0.3560	টমেটো	T o m e T O	native	meT
0.3560	টমেটোতে	T o m e T O t e	native	meT
0.3560	মেটাতে	m e T a t e	native	meT
0.3560	মেটানোর	m e T a n O r	native	meT
0.3560	ডিমেট	D i m e T	native	meT
0.3560	পমেটম	p o m e T o m	native	meT
0.3560	পোমেটম	p O m e T o m	native	meT
0.3560	মেটাচ্ছে	m e T a ch chh e	native	meT
0.3560	মেটাচ্ছেন	m e T a ch chh e n	native	meT
0.3560	মেটাত	m e T a t o	native	meT
0.3560	মেটাতেই	m e T a t e i	native	meT
0.3560	মেটান	m e T a n	native	meT
0.3560	মেটানো	m e T a n O	native	meT
0.3560	মেটানোই	m e T a n O i	native	meT
0.3560	মেটাবে	m e T a b e	native	meT
0.3560	মেটায়	m e T a y o	native	meT
0.3560	মেঠাই	m e Th a i	native	meT
0.3560	মেঠে	m e Th e	native	meT
0.3560	মেঠো	m e Th O	native	meT
0.3560	মেঠোপথ	m e Th O p o th	native	meT
0.3560	মেঠোপথে	m e Th O p o th e	native	meT
0.3558	গোল্ড	g O l D	native	OlD
0.3549	এট্টা	e T T a	native	eTT
0.3549	এট্টু	e T T u	native	eTT
0.3549	গেট্টাগোট্টা	g e T T a g O T T a	native	eTT
0.3549	পেটটা	p e T T a	native	eTT
0.3549	পেনেট্টা	p e n e T T a	native	eTT
0.3549	প্যানেট্টা	p A n e T T a	native	eTT
0.3549	প্যানেট্টার	p A n e T T a r	native	eTT
0.3537	গোসলখানা	g O s O l kh a n a	native	sOl
0.3537	ষোলতে	s O l O t e	tatsama	sOl
0.3537	সোলা	s O l a	native	sOl
0.3537	সোলাগাড়ি	s O l a g a r i	native	sOl
0.3537	সোলেইম	s O l e i m	native	sOl
0.3537	সোলেকিলে	s O l e k i l e	native	sOl
0.3537	সোলেকিলের	s O l e k i l e r	native	sOl
0.3536	শ্লেট	s l e T	native	sleT
0.3522	টলটলে	T o l T o l e	native	lTo
0.3522	নয়াপল্টন	n o y a p o l T o n	native	lTo
0.3522	নয়াপল্টনে	n o y a p o l T o n e	native	lTo
0.3522	নয়াপল্টনের	n o y a p o l T o n e r	native	lTo
0.3522	পলটন	p o l T o n	native	lTo
0.3521	প্রেমেন্দ্র	pr e m e ndr O	native	emen
0.3497	লেপটে	l e p T e	native	pTe
0.3497	লেপ্টে	l e p T e	native	pTe
0.3463	সাবেলা	s a b e l a	native	sab
0.3449	খট্টা	kh o T r O	native	TrO
0.3437	এসলাম	e s l a m	native	esl
0.3433	ক্যাত	k A t	native	kAt
0.3433	ক্যাথেলি	k A th e l i	native	kAt
0.3431	প্রিপারেটরি	p ri p a r e T O r i	native	reTO
0.3391	বসন্তে	b o s O n t e	native	osO
0.3383	টেজন	T e j o n	native	Tej
0.3383	ফুটেজও	ph u T e j O	native	Tej
0.3383	ফুটেজগুলো	ph u T e j g u l O	native	Tej
0.3383	ফুটেজে	ph u T e j e	native	Tej
0.3383	ফুটেজের	ph u T e j e r	native	Tej
0.3303	ইংকজেট	i ng k j e T	native	jeT
0.3303	ইনজেট	i n j e T	native	jeT
0.3303	বাজেট	b a j e T	native	jeT
0.3303	বাজেটকে	b a j e T k e	native	jeT
0.3303	জেটা	j e T a	native	jeT
0.3303	জেটাই	j e T a i	native	jeT
0.3303	জেটাকে	j e T a k e	native	jeT
0.3303	জেটাতে	j e T a t e	native	jeT
0.3303	জেটার	j e T a r	native	jeT
0.3303	জেটায়	j e T a y	native	jeT
0.3303	জেটুক	j e T u k	native	jeT
0.3303	জেটুকু	j e T u k u	native	jeT
0.3234	ইএফ	i e ph	native	ieph
0.3234	পিএফআই	p i e ph a i	native	ieph
0.3234	বিআইএফএফ	b i a i e ph e ph	native	ieph
0.3234	বিআইএফএফএল	b i a i e ph e ph e l	native	ieph
0.3234	বিআইএফএফএলের	b i a i e ph e ph e l e r	native	ieph
0.3234	বিআইএফএফে	b i a i e ph e ph e	native	ieph
0.3234	বিআইএফসি	b i a i e ph s i	native	ieph
0.3234	বিআইএফসির	b i a i e ph s i r	native	ieph
0.3234	বিএফআই	b i e ph a i	native	ieph
0.3234	বিএফআরআই	b i e ph a r a i	native	ieph
0.3234	বিএফআরএস	b i e ph a r e s	native	ieph
0.3234	বিএফইউজে	b i e ph i u j e	native	ieph
0.3234	বিএফইউজের	b i e ph i u j e r	native	ieph
0.3234	বিএফএ	b i e ph e	native	ieph
0.3234	বিএফএফইএ	b i e ph e ph i e	native	ieph
0.3234	বিএফএফইএর	b i e ph e ph i e r	native	ieph
0.3234	বিএফএলএলএফইএ	b i e ph e l e l e ph i e	native	ieph
0.3234	বিবিএফ	b i b i e ph	native	ieph
0.3234	বিবিএফের	b i b i e ph e r	native	ieph
0.3234	ভিএফএস	bh i e ph e s	native	ieph
0.3234	ভিজিএফ	bh i j i e ph	native	ieph
0.3234	সিআরপিএফ	sh i a r p i e ph	native	ieph
0.3234	সিআরপিএফের	a r p i e ph e r	native	ieph
0.3234	সিএফ	sh i e ph O	native	ieph
0.3234	সিএফএল	sh i e ph e l	native	ieph
0.3234	সিএফসি	sh i e ph sh i	native	ieph
0.3234	সিএফসির	sh i e ph sh i r	native	ieph
0.3234	সিবিএফ	sh i b i e ph	native	ieph
0.3234	সিবিএফের	sh i b i e ph e r	native	ieph
0.3221	ইকুইটি	i k u i T i	native	uiT
0.3221	ইক্যুইটি	i k u i T i	native	uiT
0.3221	ইক্যুইটির	i k k u i T i r	native	uiT
0.3221	কুইট	k u i T	native	uiT
0.3221	দুইটা	d u i T a	native	uiT
0.3221	দুইটার	d u i T a r	native	uiT
0.3221	দুইটায়	d u i T a y	native	uiT
0.3221	দুইটি	d u i T i	native	uiT
0.3221	দুইটিতে	d u i T i t e	native	uiT
0.3221	দুইটির	d u i T i r	native	uiT
0.3191	অফলাইন	o ph l a i n	native	phl
0.3191	অফলাইনে	o ph l a i n e	native	phl
0.3191	অফলাইনেও	o ph l a i n e O	native	phl
0.3191	ফ্লাইট	ph l a i T	native	phl
0.3191	ফ্লেচারের	ph l e ch a r e r	native	phl
0.3191	ফ্লোরটাচ	ph l O r T a ch	native	phl
0.3191	মাফলারের	m a ph l a r e r	native	phl
0.3191	কাফলিং	k a ph l i ng	native	phl
0.3191	গাফলতি	g a ph l o t i	native	phl
0.3191	মাফলার	m a ph l a r	native	phl
0.3191	সাফলা	sh a ph l a	native	phl
0.3147	সমুচা	s O m u ch a	native	sOm
0.3147	ক্রোমোসোম	kr O m O s O m	native	sOm
0.3147	ক্রোমোসোমের	kr O m O s O m e r	native	sOm
0.3145	আলেমসমাজ	a l e m sh o m a j	native	ems
0.3145	কাসেমশহ	k a sh e m sh o h o	native	ems
0.3145	গেমসটি	g e m sh T i	native	ems
0.3145	গেমসে	g e m sh e	native	ems
0.3145	গেমসের	g e m sh e r	native	ems
0.3145	ঢেমসা	Dh e m sh a	native	ems
0.3145	নেমস	n e m sh	native	ems
0.3145	পোয়েমস	p O y e m s	native	ems
0.3140	নাছির	n a s i r	native	sir
0.3140	নাছিরকে	n a s i r k e	native	sir
0.3140	নাসিরই	n a s i r i	native	sir
0.3140	বাছির	b a s i r	native	sir
0.3140	সিরকার	s i r k a r	native	sir
0.3140	এলাকাবাসির	e l a k a b a s i r	native	sir
0.3140	এলাকাবাসিরা	e l a k a b a s i r a	native	sir
0.3140	পাসির	p a s i r	native	sir
0.3120	গেড	g e D	native	geD
0.3092	অফিসগুলোতে	o ph i s g u l O t e	native	sgu
0.3092	অফিসগুলোর	o ph i s g u l O r	native	sgu
0.3092	হাউসগুলোতে	h a u s g u l O t e	native	sgu
0.3066	পিকেআই	p i k e a i	native	eai
0.3066	বেআইনি	b e a i n i	native	eai
0.3066	বেআইনিও	b e a i n i O	native	eai
0.3066	বেআইনিভাবে	b e a i n i bh a b e	native	eai
0.3060	পিএপি	p i e p i	native	iep
0.3054	টি–	T i T i a i	native	TiTia
0.3039	করনেটকে	k o r n e T k e	native	eTk
0.3039	পেটকে	p e T k e	native	eTk
0.3039	পেটকো	p e T k O	native	eTk
0.3039	প্রাইভেটকার	pr a i bh e T k a r	native	eTk
0.3039	প্রাইভেটকারে	pr a i bh e T k a r e	native	eTk
0.3039	সকারনেটকে	sh o k a r n e T k e	native	eTk
0.3039	সিলেটকে	sh i l e T k e	native	eTk
0.2999	দেবিডুবা	d e b i D u b a	native	iDu
0.2978	স্পন্দিত	s p O nd i t O	tatsama	spO
0.2978	তারিখবৃহস্পতিবার	t a r i kh b ri h o s p O t i b a r	tatsama	spO
0.2978	বৃহস্পতি	b ri h o s p O t i	tatsama	spO
0.2978	বৃহস্পতিবারই	b ri h O s p O t i b a r i	tatsama	spO
0.2978	বৃহস্পতিবারও	b ri h O s p O t i b a r O	tatsama	spO
0.2978	বৃহস্পতিবারে	b ri h O s p O t i b a r e	tatsama	spO
0.2978	বৃহস্পতিবারের	b ri h O s p O t i b a r e r	tatsama	spO
0.2978	বৃহস্পতির	b ri h o s p O t i r	tatsama	spO
0.2947	কাউন্টডাউন	k a u n T D a u n	native	nTD
0.2932	অখন্ডিত	o kh O n D i t O	native	nDi
0.2932	অপন্ডিত	o p O n D i t	native	nDi
0.2932	ইনডিকেটর	i n D i k e T o r	native	nDi
0.2932	ইন্ডিকা	i n D i k a	native	nDi
0.2932	ইন্ডিকেটিং	i n D i k e T i ng	native	nDi
0.2932	ইন্ডিকেটিভ	i n D i k e T i bh	native	nDi
0.2932	ইন্ডিয়া	i n D i y a	native	nDi
0.2932	ইন্ডিয়াকে	i n D i y a k e	native	nDi
0.2932	ইন্ডিয়ান	i n D i y a n	native	nDi
0.2932	ইন্ডিয়ানদের	i n D i y a n d e r	native	nDi
0.2932	ইন্ডিয়ানস	i n D i y a n sh o h o	native	nDi
0.2932	ইন্ডিয়ানসকে	i n D i y a n o sh k e	native	nDi
0.2932	ইন্ডিয়ানসের	i n D i y a n sh e r	native	nDi
0.2932	ইন্ডিয়ানা	i n D i y a n a	native	nDi
0.2932	ইন্ডিয়ানার	i n D i y a n a r	native	nDi
0.2932	ইন্ডিয়ানের	i n D i y a n e r	native	nDi
0.2932	ইন্ডিয়ায়	i n D i y a y	native	nDi
0.2932	ইয়াউন্ডি	i a u n D i	native	nDi
0.2932	খণ্ডিত	kh O n D i t O	tatsama	nDi
0.2932	দণ্ডিত	d O n D i t O	tatsama	nDi
0.2932	দণ্ডিতরা	d O n D i t O r a	tatsama	nDi
0.2932	দ্বিখণ্ডিত	d i kh O n D i t O	tatsama	nDi
0.2932	পণ্ডিত	p O n D i t	tatsama	nDi
0.2932	মেরুদণ্ডী	m e r u d O n D i	tatsama	nDi
0.2932	ওইশ্বর্যমন্ডিত	O i sh sh o r j m o n D i t o	tatsama	nDi
0.2932	কুশন্ডিকা	k u sh O n D i k a	native	nDi
0.2932	খন্ডি	kh O n D i	native	nDi
0.2932	খন্ডিত	kh O n D i t O	native	nDi
0.2932	খন্ডিতভাবে	kh o n D i t o bh a b e	native	nDi
0.2932	খলিশাকুন্ডি	kh O l i sh a k u n D i	native	nDi
0.2932	খান্ডিক	kh a n D i k	native	nDi
0.2932	গন্ডি	g O n D i	native	nDi
0.2932	গন্ডিতে	g O n D i t e	native	nDi
0.2932	গন্ডিতেই	g O n D i t e i	native	nDi
0.2932	গন্ডির	g O n D i r	native	nDi
0.2932	গুন্ডিত	g u n D i t O	native	nDi
0.2932	গোমদন্ডি	g O m d n D i	native	nDi
0.2932	চন্ডি	ch O n D i	native	nDi
0.2932	চন্ডিকা	ch O n D i k a	native	nDi
0.2932	চন্ডিগড়	ch o n D i g o r	native	nDi
0.2932	চন্ডিগড়ে	ch o n D i g o r e	native	nDi
0.2932	চন্ডিগড়ের	ch o n D i g o r e r	native	nDi
0.2932	চন্ডিদাস	ch O n D i d a sh	native	nDi
0.2932	চন্ডিদাসের	ch O n D i d a sh e r	native	nDi
0.2932	চান্ডিমাল	ch a n D i m a l	native	nDi
0.2932	চান্ডিমালকে	ch a n D i m a l k e	native	nDi
0.2932	চান্ডিমালের	ch a n D i m a l e r	native	nDi
0.2932	চোউখন্ডিয়া	ch O u kh O n D i y a	native	nDi
0.2932	চোউফলদন্ডি	ch O u ph o l d o n D i	native	nDi
0.2932	ডান্ডি	D a n D i	native	nDi
0.2932	তন্ডি	t O n D i	native	nDi
0.2932	তামাকুমন্ডি	t a m a k u m o n D i	native	nDi
0.2932	দক্ষিনডিহি	d o kkh i n D i h i	tatsama	nDi
0.2932	দক্ষিনডিহির	d o kkh i n D i h i r	tatsama	nDi
0.2932	দন্ডাদন্ডি	d o n D a d O n D i	native	nDi
0.2932	দন্ডি	d O n D i	native	nDi
0.2932	দন্ডিত	d O n D i t O	native	nDi
0.2932	দন্ডিতদের	d o n D i t o d e r	native	nDi
0.2932	দন্ডিতরা	d o n D i t o r a	native	nDi
0.2932	দন্ডিতের	d O n D i t e r	native	nDi
0.2932	দান্ডি	d a n D i	native	nDi
0.2932	দান্ডিক	d a n D i k	native	nDi
0.2932	দ্বিখন্ডিত	d i kh O n D i t O	native	nDi
0.2932	ধানমন্ডি	dh a n m O n D i	native	nDi
0.2932	ধানমন্ডিতে	dh a n m O n D i t e	native	nDi
0.2932	ধানমন্ডির	dh a n m O n D i r	native	nDi
0.2932	ধুন্ডি	dh u n D i	native	nDi
0.2932	পন্ডিত	p O n D i t	native	nDi
0.2932	পন্ডিতদের	p O n D i t d e r	native	nDi
0.2932	পন্ডিতমশাই	p O n D i t m o sh a i	native	nDi
0.2932	পন্ডিতরা	p O n D i t r a	native	nDi
0.2932	পন্ডিতসার	p o n D i t sh a r	native	nDi
0.2932	পন্ডিতি	p o n D i t i	native	nDi
0.2932	পন্ডিতের	p O n D i t e r	native	nDi
0.2932	পন্ডিতেরা	p O n D i t e r a	native	nDi
0.2932	পরিমন্ডিত	p O r i m o n D i t O	native	nDi
0.2932	পর্যমন্ডিত	p o r j o m o n D i t o	native	nDi
0.2932	পান্ডিত্য	p a n D i t t O	native	nDi
0.2932	পান্ডিত্যের	p a n D i t t e r	native	nDi
0.2932	পিন্ডি	p i n D i	native	nDi
0.2932	পিন্ডিত	p i n D i t o	native	nDi
0.2932	বুরুন্ডি	b u r u n D i	native	nDi
0.2932	বুরুন্ডির	b u r u n D i r	native	nDi
0.2932	ভান্ডি	bh a n D i	native	nDi
0.2932	ভান্ডির	bh a n D i r	native	nDi
0.2932	মনডিয়াল	m o n D i y a l	native	nDi
0.2932	মন্ডি	m O n D i	native	nDi
0.2932	মন্ডিত	m O n D i t O	native	nDi
0.2932	মহিমামন্ডিত	m o h i m a m o n D i t o	native	nDi
0.2932	মুন্ডি	m u n D i	native	nDi
0.2932	মেরুদন্ডি	m e r u d O n D i	native	nDi
0.2932	রান্ডি	r a n D i	native	nDi
0.2932	শিখন্ডি	sh i kh o n D i	native	nDi
0.2932	শুন্ডিকা	sh u n D i k a	native	nDi
0.2932	সাফল্যমন্ডিত	sh a ph O l l O m O n D i t O	native	nDi
0.2932	সুপন্ডিত	sh u p o n D i t	native	nDi
0.2932	সুশমামন্ডিত	sh u sh o m a m o n D i t o	native	nDi
0.2932	হুন্ডি	h u n D i	native	nDi
0.2932	হুন্ডির	h u n D i r	native	nDi
0.2902	অপারেটিভ	o p a r e T i bh	native	reTi
0.2902	অপারেটিভের	o p a r e T i bh e r	native	reTi
0.2902	ন্যারেটিভ	n A r e T i bh	native	reTi
0.2902	ন্যারেটিভের	n A r e T i bh e r	native	reTi
0.2901	সিটিআইটি	sh i T i a i T i	native	TiaiT
0.2891	কুলজি	k u l j i	native	lji
0.2891	খিলজি	kh i l j i	native	lji
0.2889	অপারেটর	o p a r e T o r	native	eTo
0.2889	অপারেটরও	o p a r e T o r O	native	eTo
0.2889	অপারেটরকে	o p a r e T o r k e	native	eTo
0.2889	অপারেটরগুলোর	o p a r e T o r g u l O r	native	eTo
0.2889	অপারেটরটি	o p a r e T o r T i	native	eTo
0.2889	অপারেটরদের	o p a r e T o r d e r	native	eTo
0.2889	অপারেটররা	o p a r e T o r r a	native	eTo
0.2889	অপারেটররাও	o p a r e T o r r a O	native	eTo
0.2889	অপারেটরস	o p a r e T o r sh o	native	eTo
0.2889	অপারেটরসহ	o p a r e T o r sh o h O	native	eTo
0.2889	অপারেটরে	o p a r e T o r e	native	eTo
0.2889	অপারেটরের	o p a r e T o r e r	native	eTo
0.2889	অবজারভেটরির	o b O a r bh e T o r i r	native	eTo
0.2889	ইকুয়েটরিয়াল	i k u y e T o r i y a l	native	eTo
0.2889	খেটক	kh e T o k	native	eTo
0.2889	রেগুলেটর	r e g u l e T o r	native	eTo
0.2889	রেগুলেটরি	r e g u l e T o r i	native	eTo
0.2889	গভনেট	g o bh n e T o	native	eTo
0.2889	নেটং	n e T o ng	native	eTo
0.2889	নেটওয়ার্কও	n e T o O y a r k O	native	eTo
0.2889	নেটওয়ার্ককে	n e T o O y a r k k e	native	eTo
0.2889	নেটওয়ার্কটি	n e T o O y a r k T i	native	eTo
0.2889	নেটওয়ার্কস	n e T o O y a r k s	native	eTo
0.2889	নেটওয়ার্কসহ	n e T o O y a r k sh o h O	native	eTo
0.2889	নেটওয়ার্কিং	n e T o O y a r k i ng	native	eTo
0.2889	নেটওয়ার্কে	n e T o O y a r k e	native	eTo
0.2889	নেটওয়ার্কেও	n e T o O y a r k e O	native	eTo
0.2889	নেটওয়ার্কের	n e T o O y a r k e r	native	eTo
0.2889	পকেটস্থ	p o k e T o sth O	native	eTo
0.2889	ভিয়েটর	bh i y e T o r	native	eTo
0.2889	লেটন	l e T o n	native	eTo
0.2886	ওসমানই	O s m a n i	native	sma
0.2886	ওসমানকে	O s m a n k e	native	sma
0.2886	ওসমানপুর	O s m a n p u r	native	sma
0.2886	ওসমানসহ	O s m a n sh o h O	native	sma
0.2886	ওসমানিকে	O s m a n i k e	native	sma
0.2886	ওসমানিনগর	O s m a n i n o g O r	native	sma
0.2886	ওসমানির	O s m a n i r	native	sma
0.2886	ওসমানিয়া	O s m a n i y a	native	sma
0.2886	ওসমানের	O s m a n e r	native	sma
0.2859	কাটেনি	k a T e n i	native	Ten
0.2859	টটেনহাম	T O T e n h a m	native	Ten
0.2859	টেনেছিল	T e n e chh i l O	native	Ten
0.2859	টেনেছে	T e n e chh e	native	Ten
0.2859	টেনেছেন	T e n e chh e n	native	Ten
0.2859	হাঁটেননি	h a~ T e n n i	native	Ten
0.2859	কাটেন	k a T e n	native	Ten
0.2859	কাটেননি	k a T e n n i	native	Ten
0.2859	খাটেন	kh a T e n	native	Ten
0.2859	গোটেংরা	g O T e ng r a	native	Ten
0.2859	ঘটেনি	gh o T e n i	native	Ten
0.2859	ছোটেন	chh O T e n	native	Ten
0.2859	টেংগরি	T e ng g r i	native	Ten
0.2859	টেংগারচর	T e ng g a r ch o r	native	Ten
0.2859	টেনবি	T e n b i	native	Ten
0.2859	টেনা	T e n a	native	Ten
0.2859	টেনে	T e n e	native	Ten
0.2859	টেনেও	T e n e O	native	Ten
0.2859	টেনেছিলেন	T e n e chh i l e n	native	Ten
0.2859	টেনের	T e n e r	native	Ten
0.2859	টেনেহিচড়ে	T e n e h i ch r e	native	Ten
0.2859	বটেন	b o T e n	native	Ten
0.2859	রটেন	r o T e n	native	Ten
0.2859	হাটেন	h a T e n	native	Ten
0.2859	হাটেননি	h a T e n n i	native	Ten
0.2852	অপারেট	o p a r e T	native	reT
0.2852	সেক্রেটারিয়েট	sh e kr e T a r i y e T	native	reT
0.2852	কালেক্টরেট	k a l e k T O r e T	native	reT
0.2852	তেরেট	t e r e T	native	reT
0.2852	নিরেট	n i r e T	native	reT
0.2852	নেকড়েটা	n e k r e T a	native	reT
0.2852	পরেটা	p o r e T a	native	reT
0.2852	পাইরেট	p a i r e T	native	reT
0.2852	মিউরেট	m i u r e T	native	reT
0.2852	লরেট	l o r e T	native	reT
0.2827	পাউডার	p a u D a r	native	auD
0.2827	পাউডারও	p a u D a r O	native	auD
0.2827	পাউডারজাতিয়	p a u D a r j a t i y o	native	auD
0.2827	পাউডারের	p a u D a r e r	native	auD
0.2816	পকেটমারকে	p o k e T m a r k e	native	eTm
0.2816	পকেটমারদের	p o k e T m a r d e r	native	eTm
0.2816	পকেটমারের	p o k e T m a r e r	native	eTm
0.2794	কানেক্টর	k a n e k T o r	native	ekTo
0.2794	কারেক্টর	k a r e k T o r	native	ekTo
0.2794	প্রোজেক্টরের	pr O j e k T o r e r	native	ekTo
0.2787	রিমাইন্ডারঃ	r i m a i n D a r	tatsama	ainDa
0.2742	প্রেমজি	pr e m j i	native	emji
0.2712	ব্যাটটাকে	b A T T a k e	native	ATT
0.2712	ব্যাটটি	b A T T i	native	ATT
0.2712	ব্যাট্যা	b A T T a	native	ATT
0.2706	ঢলঢল	Dh o l O Dh o l O	native	lOD
0.2687	অবসেসিভ	o b O e sh i bh o	native	Oes
0.2687	পিএলওএস	p i e l O e s	native	Oes
0.2687	পিওএস	p i O e s	native	Oes
0.2685	ক্রসে	kr O s e	native	Ose
0.2680	পসিবল	p o s i b o l	native	sib
0.2678	ইমপ্যাক্ট	i m p A k T	native	AkT
0.2678	পারফেক্ট	p a r ph A k T	native	AkT
0.2678	প্যাকটি	p A k T i	native	AkT
0.2678	প্যাক্ট	p A k T	native	AkT
0.2648	ভাবলে	bh a b l e	native	ble
0.2648	ভাবলেন	bh a b l e n	native	ble
0.2648	ভাবলেশহীন	bh a b l e sh h i n	native	ble
0.2648	কুম্বলে	k u mb l e	native	ble
0.2648	খুবলে	kh u b l e	native	ble
0.2648	ঢিবলে	Dh i b l e	native	ble
0.2648	তাবলেরচর	t a b l e r ch o r	native	ble
0.2648	ভাবলেই	bh a b l e i	native	ble
0.2648	ভাবলেও	bh a b l e O	native	ble
0.2648	ভাবলেশহিন	bh a b l e sh h i n	native	ble
0.2648	শাবলের	sh a b l e r	native	ble
0.2619	টকটকে	T o k T o k e	native	kTo
0.2619	ডঃ	D o k T o r	tatsama	kTo
0.2619	প্রক্টর	pr O k T o r	native	kTo
0.2619	প্রক্টরও	pr O k T o r O	native	kTo
0.2619	প্রক্টরকে	pr O k T o r k e	native	kTo
0.2619	প্রক্টররা	pr O k T o r r a	native	kTo
0.2619	প্রক্টরসহ	pr O k T o r sh o h O	native	kTo
0.2619	প্রক্টরিয়াল	pr O k T o r i y a l	native	kTo
0.2596	ইএ	i e	native	ie
0.2586	ভাইব্রেশন	bh a i br e sh o n	native	bres
0.2506	টেবুনিয়া	T e b u n i y a	native	Teb
0.2503	চামিন্ডা	ch a m i n D a	native	inDa
0.2475	প্রিকুয়্যাল	pr i k u y A l	native	yAl
0.2475	রয়্যালসের্	r o y A l sh e r	native	yAl
0.2467	ইবলিশ	i b l i sh	native	bli
0.2467	ইবলিস	i b l i sh	native	bli
0.2467	তাবলিগে	t a b l i g e	native	bli
0.2467	তাবলীগের	t a b l i g e r	native	bli
0.2467	পাবলিকেশন	p a b l i k e sh o n	native	bli
0.2467	বাবলির	b a b l i r	native	bli
0.2467	রিপাবলিকানদের	r i p a b l i k a n d e r	native	bli
0.2467	শিবলী	sh i b l i	native	bli
0.2467	কাবলি	k a b l i	native	bli
0.2467	ডাবলি	D a b l i	native	bli
0.2467	তবলিয়া	t o b l i y a	native	bli
0.2467	তান্ডবলিলা	t a n D o b l i l a	native	bli
0.2467	তাবলিগ	t a b l i g	native	bli
